trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
61,GBPUSD,SELL,2026-02-19 18:35:00+00:00,1.34471,1.3464873362799206,1.3422217292081113,1.3407998601841749,1.3464873362799206,0.001777336279920527,0.0024882707918887376,0.00391013981582516,0.28,0.14,0.14,False,False,5462.75,2026-02-19 20:15:00+00:00,1.3464873362799206,SL,100.0,-51.4,5411.35,2026-02-19 18:35:00+00:00,2026-02
62,GBPUSD,SELL,2026-02-20 07:00:00+00:00,1.3441100000000001,1.3455554163762482,1.342086417073253,1.3409300839722544,1.3455554163762482,0.0014454163762480786,0.00202358292674731,0.003179916027745773,0.35,0.17,0.18,False,False,5411.35,2026-02-20 08:05:00+00:00,1.3455554163762482,SL,65.0,-51.75,5359.6,2026-02-20 07:00:00+00:00,2026-02
63,GBPUSD,BUY,2026-02-20 12:50:00+00:00,1.3481,1.3465258688667925,1.3503037835864908,1.351563088493057,1.3465258688667925,0.0015741311332076549,0.0022037835864907166,0.003463088493056841,0.32,0.16,0.16,False,False,5359.6,2026-02-20 14:05:00+00:00,1.3465258688667925,SL,75.0,-51.6,5308.0,2026-02-20 12:50:00+00:00,2026-02
64,GBPUSD,BUY,2026-02-20 15:55:00+00:00,1.34978,1.3478029241619325,1.3525479061732946,1.3541295668437485,1.3478029241619325,0.001977075838067486,0.0027679061732944804,0.0043495668437484696,0.25,0.12,0.13,False,False,5308.0,2026-02-20 16:15:00+00:00,1.3478029241619325,SL,20.0,-51.25,5256.75,2026-02-20 15:55:00+00:00,2026-02
65,GBPUSD,BUY,2026-02-20 17:20:00+00:00,1.34947,1.3473960417518704,1.3523735415473814,1.3540327081458852,1.3473960417518704,0.002073958248129609,0.0029035415473814526,0.00456270814588514,0.24,0.12,0.12,False,False,5256.75,2026-02-22 21:05:00+00:00,1.34885,EOD_EXIT,3105.0,-16.08,5240.67,2026-02-20 17:20:00+00:00,2026-02
66,GBPUSD,BUY,2026-02-23 15:45:00+00:00,1.35098,1.3490974177709882,1.3536156151206165,1.355121680903826,1.3490974177709882,0.0018825822290117786,0.00263561512061649,0.004141680903825913,0.27,0.14,0.13,False,False,5240.67,2026-02-23 16:20:00+00:00,1.3490974177709882,SL,35.0,-51.35,5189.32,2026-02-23 15:45:00+00:00,2026-02
67,GBPUSD,SELL,2026-02-23 18:00:00+00:00,1.34957,1.351460438468345,1.3469233861443168,1.3454110353696407,1.351460438468345,0.001890438468345092,0.002646613855683129,0.004158964630359203,0.26,0.13,0.13,False,False,5189.32,2026-02-23 21:05:00+00:00,1.34888,EOD_EXIT,185.0,16.64,5205.96,2026-02-23 18:00:00+00:00,2026-02
68,GBPUSD,BUY,2026-02-25 06:55:00+00:00,1.3525800000000001,1.3512984419069056,1.3543741813303323,1.3553994278048078,1.3512984419069056,0.0012815580930944411,0.0017941813303322175,0.0028194278048077706,0.39,0.2,0.19,False,False,5205.96,2026-02-25 07:25:00+00:00,1.3512984419069056,SL,30.0,-51.95,5154.01,2026-02-25 06:55:00+00:00,2026-02
69,GBPUSD,BUY,2026-02-25 19:30:00+00:00,1.3555,1.35396890921764,1.357643527095304,1.358868399721192,1.35396890921764,0.0015310907823601085,0.002143527095304152,0.003368399721192239,0.33,0.17,0.16,False,False,5154.01,2026-02-25 21:05:00+00:00,1.35545,EOD_EXIT,95.0,-3.3,5150.71,2026-02-25 19:30:00+00:00,2026-02
70,GBPUSD,SELL,2026-02-26 11:00:00+00:00,1.35287,1.3542284184911582,1.3509682141123787,1.349881479319452,1.3542284184911582,0.001358418491158138,0.001901785887621393,0.0029885206805479038,0.37,0.18,0.19,False,False,5150.71,2026-02-26 11:50:00+00:00,1.3542284184911582,SL,50.0,-51.85,5098.86,2026-02-26 11:00:00+00:00,2026-02
